Id,Target
018994_001,0
029103_001,0
018186_006,5
028702_004,3
035856_005,4
019713_002,1
036823_005,4
018952_002,1
007611_009,8
005455_001,0
031845_001,0
006754_003,2
003459_006,5
038345_005,4
027969_002,1
039002_002,1
031628_001,0
039065_007,6
029272_002,1
031961_001,0
033996_002,1
024337_002,1
020344_001,0
030212_007,6
004119_006,5
002921_006,5
030879_001,0
016278_001,0
020763_001,0
017559_008,7
004505_006,5
009733_007,6
004380_006,5
027647_007,6
037507_006,5
011065_003,2
024156_001,0
021885_001,0
004765_008,7
035345_007,6
020577_001,0
003705_006,5
023582_002,1
005295_005,4
001218_001,0
035482_003,2
011780_006,5
038079_007,6
021231_003,2
011327_006,5
032460_006,5
027455_001,0
023563_002,1
025098_002,1
016648_005,4
022259_009,8
018357_007,6
026320_001,0
009261_005,4
007158_009,8
003595_003,2
013913_008,7
032938_005,4
019475_003,2
029575_005,4
030408_003,2
017664_005,4
037192_006,5
037990_006,5
025181_008,7
000926_002,1
020454_002,1
002553_001,0
039251_001,0
036475_009,8
039720_008,7
000335_002,1
011350_004,3
012770_008,7
011836_005,4
000649_009,8
015064_002,1
015381_001,0
002501_002,1
015770_002,1
021234_001,0
019684_007,6
005025_004,3
019107_003,2
029731_007,6
004580_007,6
008451_001,0
004739_005,4
005272_008,7
023489_003,2
015003_008,7
036584_001,0
019135_007,6
016207_003,2
002060_001,0
016158_001,0
026918_003,2
012585_006,5
005923_001,0
016840_002,1
021202_002,1
001742_002,1
031039_006,5
009928_002,1
032582_003,2
028714_007,6
019225_007,6
019853_005,4
032911_005,4
000347_002,1
005647_002,1
001296_001,0
000964_006,5
033547_003,2
007026_006,5
018705_006,5
038355_003,2
006133_009,8
014849_008,7
028472_007,6
012010_005,4
033498_001,0
001652_006,5
000789_001,0
004392_001,0
023327_001,0
019831_001,0
032446_002,1
020383_001,0
029577_003,2
025195_002,1
015977_002,1
009844_002,1
026926_005,4
010517_006,5
002744_006,5
015017_002,1
022573_004,3
037052_001,0
030740_002,1
028416_003,2
019018_004,3
025177_002,1
000552_006,5
000141_009,8
027346_005,4
014566_002,1
000616_006,5
023036_008,7
016213_001,0
029211_001,0
032434_001,0
029563_003,2
004900_009,8
019559_001,0
027503_002,1
016125_003,2
015842_006,5
016038_004,3
001493_001,0
015767_002,1
022146_006,5
039182_001,0
019565_008,7
014649_005,4
007428_005,4
017503_002,1
013979_001,0
017714_001,0
016275_007,6
022757_001,0
019562_001,0
009567_003,2
026713_002,1
017454_003,2
013527_001,0
007898_002,1
015668_009,8
019011_001,0
015278_006,5
015387_005,4
017579_002,1
010580_001,0
005263_001,0
038796_008,7
004770_002,1
007028_001,0
026061_007,6
030089_006,5
013432_006,5
022707_008,7
009491_001,0
038437_001,0
039043_008,7
009574_006,5
035122_002,1
020171_001,0
006536_003,2
027284_005,4
003201_006,5
000162_001,0
000435_003,2
021630_007,6
021957_002,1
010525_006,5
002930_006,5
016842_009,8
004384_002,1
030776_001,0
029187_001,0
005442_001,0
036857_005,4
024902_002,1
004035_001,0
002617_008,7
000689_004,3
023051_002,1
015091_005,4
019210_001,0
019923_002,1
004341_005,4
038709_001,0
035319_003,2
020257_001,0
004807_002,1
026071_004,3
037117_008,7
020963_009,8
035137_003,2
008228_001,0
035173_003,2
000719_001,0
035964_005,4
037887_002,1
014965_007,6
021935_004,3
016377_001,0
035276_007,6
017608_005,4
016873_001,0
028609_003,2
033023_003,2
021968_006,5
035610_006,5
000706_007,6
037992_001,0
022735_006,5
019872_002,1
037503_007,6
001337_005,4
037949_003,2
008005_007,6
007980_007,6
026202_002,1
015763_001,0
009878_006,5
038403_003,2
013580_001,0
011838_009,8
025952_009,8
000235_005,4
002158_006,5
011011_002,1
003707_003,2
011864_005,4
037251_007,6
038185_001,0
007738_006,5
013895_001,0
001408_009,8
020157_001,0
000264_002,1
017157_006,5
025918_007,6
012466_005,4
031741_005,4
016484_006,5
003005_007,6
038609_006,5
023083_004,3
039867_002,1
038325_001,0
017183_001,0
034392_003,2
032952_002,1
023189_002,1
028767_004,3
034129_007,6
009082_001,0
002898_001,0
031684_008,7
003915_007,6
037404_006,5
002712_008,7
021545_002,1
006514_001,0
037310_002,1
004756_001,0
014581_001,0
016196_009,8
039469_003,2
010657_001,0
024913_001,0
031690_004,3
029514_001,0
014509_006,5
032919_002,1
008745_005,4
023037_006,5
021797_008,7
007011_008,7
029659_001,0
001099_001,0
010158_003,2
005351_001,0
039132_001,0
028173_008,7
025518_008,7
014442_005,4
026513_006,5
009555_007,6
037240_006,5
006436_006,5
024318_004,3
004433_001,0
022482_008,7
032146_005,4
038018_009,8
006545_005,4
024767_001,0
014209_009,8
025454_002,1
036552_009,8
028303_006,5
037346_002,1
018255_001,0
018646_006,5
012717_001,0
034527_002,1
011915_002,1
025223_004,3
018154_006,5
035065_009,8
014043_001,0
039919_006,5
018954_002,1
022094_007,6
030692_006,5
023144_002,1
029808_003,2
018960_002,1
009647_002,1
016066_006,5
018878_001,0
037942_002,1
028743_002,1
039256_003,2
034670_002,1
029221_001,0
033785_001,0
023291_001,0
001958_002,1
001641_001,0
004852_002,1
031250_001,0
031984_003,2
012833_001,0
010956_002,1
035606_008,7
001382_002,1
039391_007,6
004177_006,5
002305_001,0
037516_002,1
022533_003,2
028864_001,0
014471_001,0
029077_001,0
035532_004,3
014371_006,5
035403_003,2
013306_002,1
014780_009,8
013231_003,2
004143_006,5
009668_003,2
029880_006,5
039615_004,3
018026_007,6
036029_006,5
022009_005,4
002298_002,1
015391_006,5
020947_002,1
034030_006,5
026648_006,5
029650_001,0
027783_008,7
001286_006,5
010177_001,0
020594_005,4
032763_003,2
033324_001,0
027699_007,6
021582_002,1
014081_007,6
035921_002,1
036894_002,1
031499_001,0
031931_007,6
022464_009,8
024744_003,2
014176_005,4
026663_001,0
027551_005,4
019871_001,0
033792_007,6
028731_007,6
022689_003,2
010163_008,7
016008_002,1
022024_001,0
021568_001,0
024903_006,5
010725_009,8
025252_001,0
026769_006,5
021544_001,0
006499_008,7
009870_006,5
035206_003,2
020337_002,1
014392_009,8
032222_001,0
026605_002,1
031277_001,0
038193_002,1
035636_001,0
037276_001,0
006491_009,8
029065_006,5
000535_003,2
019826_004,3
039048_008,7
001585_009,8
004148_006,5
034081_003,2
027648_006,5
015444_009,8
028913_006,5
039909_006,5
032466_003,2
012048_004,3
003574_008,7
017257_009,8
025272_008,7
031192_007,6
019379_001,0
011878_002,1
035272_002,1
004701_009,8
037731_009,8
024759_002,1
025476_003,2
037248_001,0
008317_007,6
003724_001,0
023171_001,0
023589_001,0
000485_008,7
010894_007,6
031165_008,7
039540_002,1
026486_008,7
008200_003,2
018879_006,5
012436_009,8
013420_005,4
023750_007,6
007780_001,0
005457_001,0
019739_008,7
007919_004,3
022750_004,3
034278_005,4
011667_007,6
037125_001,0
005854_003,2
006270_002,1
038394_001,0
004316_003,2
015358_001,0
012233_002,1
023045_006,5
019742_006,5
014263_002,1
014024_002,1
002275_005,4
023375_003,2
030204_002,1
003501_009,8
028964_001,0
006567_007,6
013655_001,0
005163_006,5
019950_002,1
000078_008,7
035843_007,6
021565_005,4
010985_005,4
009349_005,4
017843_001,0
035253_001,0
025995_007,6
028490_006,5
000848_005,4
035751_004,3
034628_006,5
027557_003,2
032179_002,1
026986_004,3
019190_003,2
030294_009,8
012623_001,0
021692_007,6
020505_008,7
032621_009,8
029030_006,5
028684_002,1
027750_007,6
001343_007,6
024067_002,1
035335_003,2
036089_006,5
039627_003,2
022278_005,4
037532_001,0
016812_009,8
011088_009,8
000233_002,1
029616_002,1
011763_002,1
011208_004,3
033886_005,4
008943_003,2
007621_006,5
035029_002,1
034484_006,5
026634_002,1
031419_006,5
009175_007,6
003093_005,4
020453_009,8
009722_005,4
007864_001,0
016460_006,5
019274_002,1
036623_002,1
037044_003,2
018275_004,3
011449_001,0
037445_005,4
016560_009,8
020694_006,5
017668_008,7
026665_002,1
007200_007,6
026539_001,0
032079_006,5
002390_003,2
007684_005,4
006370_009,8
020352_006,5
031387_008,7
029915_008,7
028974_005,4
019992_001,0
019638_002,1
021027_003,2
010244_002,1
031095_002,1
025577_001,0
025843_002,1
015219_003,2
035265_003,2
015545_006,5
010116_006,5
013139_007,6
013955_006,5
039137_008,7
018114_006,5
007952_001,0
007177_006,5
031056_009,8
026010_009,8
028665_008,7
010678_001,0
009845_009,8
032223_001,0
030346_002,1
001204_008,7
003149_001,0
003305_001,0
037082_002,1
018005_006,5
023138_001,0
031303_002,1
035988_003,2
003880_001,0
000294_001,0
010012_002,1
032784_009,8
026177_004,3
032698_006,5
029724_009,8
006384_004,3
016662_008,7
012014_006,5
001205_001,0
019705_003,2
024911_004,3
018068_004,3
035573_001,0
010864_001,0
000910_005,4
004073_005,4
024939_001,0
031742_002,1
015613_008,7
031223_001,0
030050_006,5
003197_007,6
012689_008,7
007484_007,6
010077_004,3
004116_006,5
026535_005,4
019141_009,8
011479_009,8
026971_002,1
023055_006,5
016677_003,2
031495_002,1
011886_001,0
009363_003,2
001517_009,8
013052_003,2
000815_006,5
034262_006,5
025420_005,4
010571_001,0
011929_001,0
016533_008,7
039994_002,1
026702_009,8
030307_005,4
016383_001,0
031906_002,1
009181_007,6
032007_008,7
013078_002,1
017805_002,1
003023_005,4
013304_001,0
014069_002,1
008647_001,0
003163_009,8
034707_007,6
026492_009,8
013095_006,5
002738_006,5
032789_007,6
033758_007,6
023947_009,8
006592_008,7
002377_006,5
032072_008,7
003021_008,7
005770_002,1
028567_001,0
031297_006,5
039898_009,8
034678_006,5
015057_008,7
025600_001,0
037988_002,1
021926_001,0
017453_006,5
012885_006,5
005753_004,3
031556_006,5
028118_001,0
006930_001,0
026482_006,5
013720_003,2
010187_001,0
021038_006,5
012046_002,1
038089_003,2
011255_005,4
028074_005,4
037360_006,5
023661_003,2
016963_003,2
021051_009,8
032364_008,7
013749_008,7
022933_002,1
010366_001,0
013053_002,1
010590_006,5
003619_003,2
010395_008,7
008219_001,0
034939_002,1
030725_005,4
007301_006,5
027339_006,5
033637_007,6
020619_003,2
023333_009,8
008014_002,1
036025_004,3
020991_006,5
021997_005,4
007960_007,6
018097_005,4
004103_007,6
013631_006,5
023428_003,2
010411_002,1
001356_007,6
030135_009,8
028418_002,1
035369_006,5
032406_005,4
023700_002,1
013657_001,0
000909_006,5
012509_008,7
007875_003,2
000862_007,6
003255_001,0
026887_009,8
031700_005,4
023994_009,8
005605_001,0
012731_001,0
018561_002,1
020755_003,2
030916_001,0
014191_005,4
006696_005,4
014584_006,5
008775_002,1
032163_007,6
035982_006,5
033605_006,5
018061_005,4
027208_006,5
003468_008,7
004021_001,0
020710_001,0
028216_008,7
037981_005,4
022409_004,3
038620_002,1
005276_001,0
019953_006,5
028797_002,1
034479_002,1
015571_006,5
009843_005,4
012367_008,7
020522_001,0
034314_001,0
038279_001,0
021849_007,6
008158_003,2
012898_002,1
018215_001,0
010752_003,2
039123_008,7
012074_001,0
035151_006,5
027316_005,4
015554_001,0
022963_007,6
023993_002,1
037369_008,7
007167_004,3
022311_002,1
034908_007,6
020544_006,5
003386_001,0
015139_006,5
016280_002,1
020644_006,5
025381_007,6
007266_009,8
010128_002,1
005545_006,5
037394_002,1
013138_003,2
007933_001,0
006941_001,0
010345_004,3
037197_009,8
010939_008,7
024852_007,6
010897_002,1
002343_001,0
002618_006,5
035712_006,5
016504_001,0
019389_001,0
009003_002,1
028381_001,0
034202_002,1
001058_001,0
018401_007,6
024447_001,0
000871_001,0
018428_007,6
030796_009,8
013544_003,2
029360_001,0
039337_007,6
014580_009,8
033346_002,1
001328_008,7
036780_001,0
038624_009,8
036114_001,0
026636_001,0
011819_009,8
016479_005,4
030182_008,7
038688_008,7
019179_001,0
015536_002,1
020474_001,0
021335_008,7
039246_003,2
016301_003,2
032085_002,1
003607_002,1
003499_002,1
020145_001,0
006596_009,8
008737_007,6
037437_001,0
028844_005,4
005712_002,1
024348_006,5
012988_002,1
013837_007,6
024831_002,1
028560_001,0
007145_006,5
009662_001,0
038074_002,1
032026_005,4
003743_001,0
006017_006,5
011634_006,5
023972_001,0
010435_001,0
025755_008,7
006051_001,0
031074_006,5
036367_002,1
005802_001,0
011221_004,3
008613_003,2
023494_005,4
025770_002,1
009301_002,1
007597_002,1
005782_002,1
011684_002,1
002831_008,7
031137_001,0
003548_006,5
036126_006,5
022245_003,2
009856_007,6
037713_001,0
032286_007,6
025954_001,0
022880_001,0
004873_001,0
006816_005,4
034728_006,5
003017_007,6
033021_006,5
015242_001,0
002399_005,4
023978_005,4
028473_002,1
024540_006,5
019444_005,4
033137_002,1
011617_007,6
010354_002,1
019032_006,5
038022_005,4
018752_008,7
020724_001,0
035901_005,4
002281_008,7
013050_005,4
025235_006,5
029806_008,7
003082_001,0
001928_007,6
027732_002,1
001009_004,3
031436_007,6
010204_002,1
029255_007,6
014806_004,3
029643_006,5
000565_005,4
022079_002,1
008927_009,8
003886_006,5
026256_005,4
033375_001,0
017230_001,0
034548_005,4
013972_001,0
025863_002,1
032390_004,3
007784_001,0
007463_001,0
002756_002,1
022490_002,1
027818_006,5
032277_001,0
026645_009,8
014717_001,0
002168_002,1
024822_005,4
010465_006,5
016808_006,5
033568_002,1
015702_002,1
006652_003,2
007608_001,0
034463_005,4
002522_002,1
013671_003,2
015610_002,1
000044_006,5
020082_005,4
017867_006,5
030784_009,8
018609_009,8
031846_007,6
029750_004,3
004285_007,6
015447_009,8
028230_001,0
011637_007,6
033523_001,0
038423_002,1
036885_002,1
017702_007,6
006469_008,7
005529_001,0
011370_006,5
001580_002,1
019667_009,8
021441_006,5
013899_002,1
030180_007,6
039787_002,1
032004_008,7
022944_006,5
039222_002,1
032624_002,1
019515_002,1
018263_003,2
012432_003,2
030471_009,8
010263_007,6
029026_005,4
018274_009,8
011075_002,1
005714_005,4
025285_002,1
038384_005,4
019994_006,5
030137_002,1
013451_002,1
021488_001,0
039076_009,8
024112_008,7
003756_001,0
033591_002,1
025237_002,1
009676_007,6
036617_005,4
014121_006,5
031842_004,3
022623_007,6
008780_004,3
000677_009,8
016428_003,2
009940_002,1
003341_009,8
035040_005,4
019172_008,7
003298_006,5
034656_008,7
027472_003,2
022225_001,0
033153_002,1
011262_002,1
016574_007,6
008664_001,0
022814_006,5
033124_009,8
030472_001,0
004603_002,1
014221_005,4
012313_003,2
003568_003,2
000674_003,2
002335_009,8
002288_009,8
018696_001,0
021327_006,5
009284_001,0
001092_008,7
006593_009,8
013898_001,0
032455_002,1
010989_008,7
006625_005,4
007392_002,1
020533_006,5
009038_006,5
020342_006,5
033843_006,5
033348_006,5
028847_001,0
007421_002,1
000730_002,1
024869_003,2
009169_002,1
019473_005,4
011986_008,7
039705_006,5
009034_002,1
036319_001,0
020778_001,0
012883_001,0
018510_001,0
026163_007,6
030037_009,8
019280_001,0
037020_008,7
014198_006,5
018257_002,1
011102_008,7
007638_002,1
019541_009,8
037219_001,0
002743_007,6
025587_002,1
012019_005,4
018783_001,0
034147_005,4
009204_001,0
023057_007,6
024430_006,5
010251_006,5
036483_002,1
028966_001,0
022545_001,0
028492_001,0
001459_002,1
014130_008,7
017019_009,8
030843_002,1
022968_002,1
022139_001,0
010341_002,1
020914_002,1
019030_006,5
029424_005,4
036656_009,8
029980_009,8
028419_006,5
019790_002,1
003012_001,0
036701_008,7
013511_001,0
015053_009,8
006872_006,5
014810_007,6
038402_001,0
006096_008,7
015255_006,5
034281_005,4
003140_003,2
034875_002,1
035511_001,0
009328_007,6
030125_001,0
024473_007,6
023517_007,6
018090_002,1
034716_007,6
007013_001,0
004348_002,1
007444_008,7
009635_006,5
021858_009,8
039259_005,4
005538_004,3
001867_007,6
021023_007,6
010265_001,0
000381_001,0
029491_001,0
010119_003,2
022501_001,0
025870_008,7
039429_001,0
018938_003,2
027113_001,0
015374_001,0
019118_003,2
026738_007,6
034850_001,0
028269_006,5
007702_007,6
011906_004,3
005999_008,7
011848_001,0
030044_001,0
037322_002,1
039546_001,0
029114_001,0
007855_001,0
028982_007,6
009199_001,0
019284_003,2
025859_005,4
004972_001,0
017907_002,1
030686_007,6
035365_009,8
033538_002,1
039320_006,5
024874_002,1
004382_006,5
005752_008,7
016351_007,6
031947_002,1
007610_001,0
022940_002,1
039780_007,6
030677_001,0
037664_001,0
035698_009,8
003191_002,1
010615_001,0
001764_002,1
036714_001,0
030797_005,4
014966_001,0
006438_009,8
006726_002,1
013100_001,0
003802_004,3
009683_003,2
033445_003,2
036477_001,0
039005_005,4
020783_006,5
036966_003,2
018843_002,1
017921_007,6
034363_003,2
034538_005,4
005879_009,8
035647_001,0
024374_006,5
032372_007,6
012679_006,5
012470_002,1
025243_007,6
006432_007,6
037961_008,7
008837_003,2
007355_005,4
005036_002,1
006208_005,4
013808_001,0
028324_009,8
030845_001,0
022135_007,6
016868_006,5
011672_006,5
038197_008,7
037823_001,0
037232_001,0
